is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,adr,required_car_parking_spaces,total_of_special_requests,year_res_status_date,month_res_status_date,day_res_status_date,hotel_City Hotel,hotel_Resort Hotel,status_closed,status_in_progress,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,market_segment_Aviation,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Corporate,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,reserved_room_type_A,reserved_room_type_B,reserved_room_type_C,reserved_room_type_D,reserved_room_type_E,reserved_room_type_F,reserved_room_type_G,reserved_room_type_H,deposit_type_No Deposit,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Contract,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
0.0,0.0,0.3653846153846154,0.4666666666666667,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.25,1.0,0.36363636363636365,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6190476190476191,0.46153846153846156,0.6666666666666666,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.42236024844720493,0.5,0.0,1.0,0.4545454545454545,0.7,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.7115384615384616,0.3666666666666667,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2763975155279503,0.0,0.5,0.5,0.7272727272727273,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.7884615384615384,0.4666666666666667,0.25,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.3468012422360248,0.0,0.0,0.5,0.8181818181818182,0.5666666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.047619047619047616,0.3461538461538462,0.3666666666666667,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.5108695652173912,0.0,0.25,1.0,0.36363636363636365,0.43333333333333335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.5,0.03333333333333333,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2724844720496894,0.0,0.0,1.0,0.5454545454545454,0.06666666666666668,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6538461538461539,0.9333333333333333,0.25,0.2631578947368421,0.5,0.0,0.0,0.0,0.0,0.0,0.30788819875776396,0.0,0.0,0.0,0.7272727272727273,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.7884615384615384,0.3666666666666667,0.125,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.3385093167701863,0.0,0.0,0.0,0.8181818181818182,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.6190476190476191,0.057692307692307696,0.7666666666666667,0.0,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09523809523809523,0.6153846153846154,0.6,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.46273291925465837,0.0,0.25,1.0,0.6363636363636364,0.6333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.14285714285714285,0.3076923076923077,0.7333333333333333,0.125,0.05263157894736842,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.31925465838509315,0.0,0.5,0.5,0.2727272727272727,0.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5714285714285714,0.5961538461538461,0.13333333333333333,0.0,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.0,0.18633540372670807,0.0,0.0,0.0,0.6363636363636364,0.23333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.42857142857142855,0.826923076923077,0.8666666666666667,0.25,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.25,0.5,0.9090909090909091,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.47619047619047616,0.19230769230769235,0.2,0.125,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2453416149068323,0.0,0.0,0.5,0.1818181818181818,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.23809523809523808,0.25000000000000006,0.9,0.125,0.10526315789473684,0.75,0.0,0.0,0.0,0.0,0.0,0.13788819875776395,0.5,0.25,0.5,0.1818181818181818,0.9999999999999999,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8095238095238095,0.1153846153846154,0.4666666666666667,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.5124223602484471,0.0,0.75,1.0,0.09090909090909091,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5238095238095237,1.0000000000000002,0.9333333333333333,0.0,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.0,0.4896583850931676,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.6538461538461539,0.9999999999999999,0.25,0.2631578947368421,0.5,0.0,0.0,0.0,0.0,0.0,0.31583850931677016,0.0,0.5,1.0,0.7272727272727273,0.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.7619047619047619,0.15384615384615385,0.8333333333333334,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.27018633540372666,0.0,0.0,0.5,0.09090909090909091,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.6666666666666666,1.0000000000000002,0.9,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.25,0.5,0.9999999999999999,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7619047619047619,0.6346153846153846,0.8333333333333334,0.25,0.05263157894736842,0.5,0.0,0.1111111111111111,0.0,0.0,0.0,0.3913043478260869,0.0,0.5,1.0,0.6363636363636364,0.9333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.42307692307692313,0.9666666666666667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.36363636363636365,0.9666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.047619047619047616,0.5192307692307693,0.3666666666666667,0.0,0.05263157894736842,0.25,0.0,0.0,1.0,0.4545454545454546,0.31481481481481477,0.0,0.0,0.75,1.0,0.5454545454545454,0.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.7619047619047619,0.7307692307692307,0.6666666666666666,0.125,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.3850931677018633,0.0,0.5,0.0,0.7272727272727273,0.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.9047619047619047,0.038461538461538464,0.6666666666666666,0.25,0.15789473684210525,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.25739130434782603,0.0,0.25,1.0,0.0,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3333333333333333,0.13461538461538464,0.5333333333333333,0.0,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.0,0.13354037267080746,0.0,0.25,0.5,0.09090909090909091,0.6333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.8095238095238095,0.8461538461538461,0.13333333333333333,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.22360248447204967,0.0,0.0,0.5,0.9090909090909091,0.16666666666666669,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09523809523809523,0.8461538461538461,0.9666666666666667,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3416149068322981,0.0,0.0,0.5,0.8181818181818182,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.42857142857142855,0.9423076923076923,0.3,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.20186335403726707,0.0,0.0,0.0,0.9999999999999999,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.23809523809523808,0.21153846153846156,0.43333333333333335,0.125,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.3385093167701863,0.0,0.25,0.5,0.1818181818181818,0.5666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.057692307692307696,0.7333333333333333,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.13975155279503104,0.0,0.0,0.5,0.0,0.7666666666666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8571428571428571,0.13461538461538464,0.8,0.125,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.19254658385093165,0.0,0.25,1.0,0.09090909090909091,0.8666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5961538461538461,0.23333333333333334,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.2639751552795031,0.0,0.0,0.0,0.6363636363636364,0.26666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.8095238095238095,0.673076923076923,0.0,0.0,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.32608695652173914,0.0,0.0,0.0,0.7272727272727273,0.1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.2857142857142857,0.3076923076923077,0.8666666666666667,0.0,0.15789473684210525,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.4484472049689441,0.0,0.25,1.0,0.2727272727272727,0.9666666666666667,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.7884615384615384,0.4666666666666667,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.3105590062111801,0.0,0.0,0.0,0.8181818181818182,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3333333333333333,0.4038461538461539,0.9666666666666667,0.0,0.15789473684210525,0.5,0.0,0.0,0.0,0.0,0.0,0.37267080745341613,0.0,0.25,1.0,0.36363636363636365,0.7666666666666667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.9038461538461539,0.8666666666666667,0.0,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.0,0.19254658385093165,0.0,0.0,0.0,0.9090909090909091,0.9333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.38095238095238093,0.9615384615384616,0.5333333333333333,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.24223602484472048,0.0,0.25,0.5,0.9999999999999999,0.26666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.09615384615384616,0.13333333333333333,0.0,0.10526315789473684,0.5,0.0,0.0,0.0,0.0,0.0,0.2515527950310559,0.0,0.0,0.5,0.09090909090909091,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.23809523809523808,0.3653846153846154,0.26666666666666666,0.125,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.018518518518518517,0.13975155279503104,0.0,0.0,0.5,0.36363636363636365,0.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.038461538461538464,0.3666666666666667,0.0,0.05263157894736842,0.5,0.0,0.0,1.0,0.0,0.037037037037037035,0.13354037267080746,0.5,0.0,0.5,0.0,0.4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6190476190476191,0.019230769230769232,0.3666666666666667,0.0,0.10526315789473684,0.5,0.0,0.0,1.0,0.0,0.05555555555555555,0.12422360248447203,0.0,0.0,1.0,0.0,0.43333333333333335,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.2670807453416149,0.0,0.0,0.5,0.0,0.03333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.09523809523809523,0.6153846153846154,0.5,0.0,0.10526315789473684,0.25,0.0,0.0,0.0,0.0,0.0,0.7400621118012423,0.0,0.25,1.0,0.6363636363636364,0.5666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.6346153846153846,0.7,0.0,0.05263157894736842,0.75,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.0,0.0,1.0,0.6363636363636364,0.7333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5238095238095237,0.8461538461538461,0.13333333333333333,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.40372670807453415,0.0,0.25,0.5,0.8181818181818182,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.047619047619047616,0.9038461538461539,0.7,0.0,0.05263157894736842,0.25,0.0,0.0,1.0,0.0,0.018518518518518517,0.27329192546583847,0.5,0.0,0.5,0.9090909090909091,0.7333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6538461538461539,0.9,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.47515527950310554,0.0,0.25,0.0,0.6363636363636364,0.9333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.5238095238095237,0.6153846153846154,0.4,0.25,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,0.0,0.46894409937888193,0.0,0.25,0.5,0.6363636363636364,0.03333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6190476190476191,0.3461538461538462,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.22360248447204967,0.0,0.0,0.5,0.36363636363636365,0.06666666666666668,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.6666666666666666,0.6346153846153846,0.6666666666666666,0.5,0.5789473684210527,0.5,0.0,0.0,0.0,0.0,0.0,0.2919254658385093,0.0,0.75,0.0,0.7272727272727273,0.13333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.047619047619047616,0.9615384615384616,0.4,0.0,0.15789473684210525,0.25,0.0,0.0,0.0,0.0,0.0,0.24223602484472048,0.0,0.25,0.5,0.9999999999999999,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.047619047619047616,0.7884615384615384,0.5,0.0,0.05263157894736842,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.8181818181818182,0.5333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.19047619047619047,0.826923076923077,0.9,0.125,0.10526315789473684,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.7246273291925466,0.0,0.0,0.5,0.8181818181818182,0.9999999999999999,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
